nfl_id,home_team,away_team,home_won,home_win_probability,home_score,predicted_home_score,away_score,predicted_away_score,home_total_yards,predicted_home_total_yards,away_yards,predicted_away_total_yards
2011010205,IND,TEN,1.0,1.0,20.693812489509583,23.0,21.67128199338913,20.0,371.63499623537064,358.0,367.8788391947746,341.0
2011010207,PHI,DAL,0.0,0.0,25.921919107437134,13.0,25.47409987449646,14.0,363.1825506091118,244.0,346.27405673265457,272.0
2011010208,WAS,NYG,0.0,0.0,26.182038962841034,14.0,25.796863794326782,17.0,359.7785692214966,385.0,344.54767167568207,325.0
2011010210,GB,CHI,1.0,1.0,21.322123050689697,10.0,22.016383290290833,3.0,373.3183414340019,284.0,365.8129643201828,227.0
2011010213,DEN,SD,0.0,0.0,26.86747807264328,28.0,26.26801633834839,33.0,359.19835513830185,337.0,341.93063366413116,447.0
2011010214,SF,ARI,1.0,1.0,20.66472899913788,38.0,21.62471330165863,7.0,372.27055275440216,362.0,368.13776820898056,279.0
2011010215,SEA,STL,1.0,1.0,21.6422336101532,16.0,22.407855570316315,6.0,369.1665472984314,333.0,363.6281645298004,184.0
2010090900,NO,MIN,1.0,1.0,21.077319145202637,14.0,21.9958918094635,9.0,370.0222471356392,308.0,366.012143433094,253.0
2010091200,TB,CLE,1.0,1.0,21.775952994823456,17.0,22.52701473236084,14.0,368.460586309433,288.0,362.9523276090622,339.99999999999994
2010091201,BUF,MIA,0.0,0.0,26.743592381477356,10.0,26.263212203979492,15.0,357.5340195298195,166.0,341.9975888133049,296.0
2010091202,NE,CIN,1.0,1.0,21.339273810386658,38.0,22.101335167884827,24.0,371.61292058229446,376.0,365.3570790886879,428.00000000000006
2010091203,HOU,IND,1.0,1.0,20.88267409801483,34.0,21.79904794692993,24.0,371.58973348140717,355.0,367.12880355119705,463.0
2010091204,JAC,DEN,1.0,1.0,20.985759735107422,24.0,21.92526364326477,17.0,370.24767941236496,299.0,366.42046636343,363.0
2010091205,TEN,OAK,1.0,1.0,20.994128167629242,38.0,21.847004294395447,13.0,372.199611723423,345.0,366.8326218724251,286.0
2010091206,NYG,CAR,1.0,1.0,20.60561966896057,31.0,21.594990491867065,18.0,372.04362577199936,376.0,368.31832098960876,237.0
2010091207,CHI,DET,1.0,1.0,21.39308750629425,19.0,22.187310695648193,14.0,370.44774001836777,463.0,364.8827974796295,168.0
2010091209,PIT,ATL,1.0,1.0,21.075297713279724,15.0,21.86715579032898,9.0,372.9849454164505,354.0,366.695492208004,295.0
2010091208,STL,ARI,0.0,0.0,26.593947291374207,13.0,26.16632390022278,17.0,357.5277724266052,325.0,342.53794407844543,378.00000000000006
2010091210,PHI,GB,0.0,0.0,26.525769233703613,20.0,25.988171815872192,27.0,360.4807359576225,321.0,343.4611739516258,299.0
2010091211,SEA,SF,1.0,1.0,21.057042002677917,31.0,21.949321269989014,6.0,370.79179060459137,242.00000000000003,366.2664733529091,263.0
2010091212,WAS,DAL,1.0,1.0,21.15437561273575,13.0,22.077473402023315,7.0,369.3174742460251,250.0,365.55169743299484,380.0
2010091300,NYJ,BAL,0.0,0.0,27.604129254817963,9.0,26.956411838531494,10.0,354.57300758361816,176.0,338.2153702378273,282.0
2010091301,KC,SD,1.0,1.0,20.445501565933228,21.0,21.50586825609207,14.0,371.6261429786682,197.0,368.8538088798523,389.0
2010091901,GB,BUF,1.0,1.0,20.811776161193848,34.0,21.760167717933655,7.0,371.39534509181976,345.99999999999994,367.36190098524094,186.00000000000003
2010091902,MIN,MIA,0.0,0.0,26.93477475643158,10.0,26.36713671684265,14.0,357.97779381275177,364.0,341.4078699350357,225.99999999999997
2010091903,CLE,KC,0.0,0.0,26.377513647079468,14.0,25.94303697347641,16.0,359.35368955135345,299.0,343.7405689358711,312.0
